lwage,yob,draftelig,veteran
5.3238001,51,0,0
5.6686001,51,0,0
5.506,51,0,1
5.1090999,51,0,0
4.2823,51,0,1
5.1891999,51,1,0
5.4512,51,0,0
6.1198001,51,1,1
5.1732998,51,0,0
5.8099999,51,1,0
4.9707999,51,0,1
5.1090999,51,0,0
4.6634002,51,1,0
4.4449,51,0,0
6.1795998,51,1,0
5.5602002,51,1,1
5.7315001,51,0,0
6.4025998,51,0,0
5.6090002,51,0,1
5.2914,51,0,0
5.5285001,51,0,0
4.9549999,51,0,0
5.9563999,51,1,0
5.4863,51,0,0
5.0685,51,0,0
5.987,51,1,1
6.0778999,51,0,0
5.0039001,51,1,0
5.5285001,51,1,1
4.8912001,51,0,1
4.7354002,51,0,0
3.9517,51,0,0
5.4548001,51,0,0
5.901,51,0,0
5.0925002,51,0,0
5.7038002,51,1,0
4.2309999,51,0,0
5.5293999,51,0,0
4.9306998,51,0,0
5.4657998,51,0,0
5.8106999,51,0,0
5.8916998,51,0,0
5.1718998,51,0,0
5.506,51,0,0
6.1437001,51,0,0
5.802,51,0,0
5.7181001,51,0,1
3.8728001,51,0,1
5.3941002,51,0,0
5.7353001,51,1,0
4.8919001,51,0,0
5.6595998,51,1,0
4.8481998,51,0,0
5.7863998,51,0,0
5.4176002,51,0,0
5.6518002,51,0,0
5.2591,51,0,0
5.7424998,51,0,0
4.4905,51,0,0
5.6090002,51,0,1
5.3968,51,0,1
4.9011998,51,0,1
5.4232001,51,0,0
5.5994,51,0,0
5.4663,51,0,1
4.5141001,51,0,0
5.2785001,51,0,0
5.1293998,51,0,0
5.7084999,51,1,0
5.6687002,51,0,0
4.8670001,51,1,1
5.9103999,51,0,0
5.7181001,51,0,0
5.7248001,51,0,0
5.1090999,51,1,0
5.2140999,51,0,0
5.8569999,51,0,0
4.9660001,51,0,0
6.2354002,51,0,1
5.5854001,51,0,0
5.7038002,51,0,1
5.3316998,51,0,0
5.4983001,51,0,0
5.8285999,51,1,1
5.8649998,51,0,0
5.3600998,51,0,1
5.3323002,51,1,1
5.1083999,51,0,0
5.5780001,51,0,0
4.9306998,51,0,0
5.2385998,51,0,0
5.6575999,51,0,0
5.1904998,51,1,1
5.8965998,51,0,0
5.9914999,51,1,1
3.1837001,51,0,0
5.3238001,51,0,0
5.9317002,51,1,0
5.2077999,51,0,0
5.1746998,51,0,0
5.7094002,51,0,0
5.1296,51,1,0
5.4573998,51,1,0
5.6259999,51,0,1
5.5285001,51,0,0
5.8614001,51,1,1
6.0377998,51,1,1
5.2631001,51,0,1
5.7574,51,1,0
4.8857999,51,1,1
5.1278,51,0,0
5.4626999,51,1,1
5.0832,51,0,0
5.6778998,51,0,0
5.1891999,51,1,1
5.8431001,51,1,1
4.3347001,51,1,0
5.0823002,51,0,1
4.9306998,51,1,0
5.2385998,51,1,0
5.3832002,51,0,0
5.6348,51,1,0
4.0307002,51,0,0
5.1648002,51,0,0
6.1540999,51,1,0
4.9267998,51,0,0
5.4548001,51,0,1
5.6908998,51,0,0
5.4380002,51,0,0
5.5556002,51,0,1
6.2891002,51,0,0
5.3025999,51,0,1
4.1859002,51,0,0
5.8731999,51,0,1
5.4768,51,1,0
3.4491,51,0,0
5.9563999,51,0,0
5.4232001,51,0,0
5.1985998,51,0,0
5.2691002,51,1,0
5.8909001,51,0,0
5.5998998,51,0,0
5.7596998,51,1,0
5.6554999,51,0,0
5.934,51,0,1
4.6459999,51,1,1
6.7813001,51,1,0
5.0922999,51,0,0
5.6279001,51,0,0
5.2054,51,0,0
5.3646998,51,0,0
5.7094002,51,0,0
5.8821998,51,0,0
5.8822999,51,0,0
5.4369001,51,0,0
4.8062,51,0,1
6.0085001,51,0,0
5.4031,51,0,1
3.5404999,51,0,0
6.1538,51,0,0
5.1820002,51,0,1
6.2041001,51,0,0
.5934,51,1,0
1.2771,51,0,0
5.6968999,51,1,0
5.6668,51,0,0
5.7814002,51,1,0
4.4415002,51,1,0
5.6645999,51,0,0
5.2761998,51,1,1
6.2972002,51,0,0
5.2631001,51,1,0
5.9001002,51,0,0
6.0785999,51,0,0
5.2409,51,1,0
4.8989,51,0,0
5.9274001,51,0,0
5.7171998,51,0,0
5.5285001,51,0,0
5.9656,51,1,1
5.5351,51,0,0
5.0514998,51,1,1
-.72829998,51,0,0
5.4266,51,0,0
5.4414001,51,1,0
5.8916998,51,1,0
4.4787002,51,0,0
5.9247999,51,0,0
5.9562998,51,0,0
5.9008999,51,0,0
6.8502998,51,0,0
5.1437998,51,0,0
5.7870002,51,1,0
5.5545001,51,0,0
4.2280002,51,1,1
5.7832999,51,0,1
6.0532999,51,0,1
5.4692998,51,0,0
6.0851002,51,0,0
6.2035999,51,1,0
5.8614001,51,1,1
6.244,51,0,0
5.3323002,51,0,0
5.6009998,51,1,1
3.7835,51,0,0
5.408,51,1,0
5.8469,51,0,0
6.2504001,51,0,0
5.4822001,51,1,0
6.5401001,51,0,0
5.8225002,51,0,0
5.8227,51,0,0
5.7572999,51,0,0
5.1841002,51,0,0
5.7909002,51,0,0
5.8785,51,0,1
5.4863,51,0,1
5.4035001,51,0,0
5.6668,51,0,0
5.0932002,52,0,0
5.2725,52,1,0
5.4436002,52,1,0
5.6668,52,1,0
5.3522,52,0,1
4.6792998,52,0,1
5.4548001,52,1,1
5.3544002,52,0,0
5.8822999,52,0,0
5.8204002,52,0,0
5.4548001,52,1,0
5.5032001,52,0,0
5.7414999,52,0,0
4.9837999,52,0,1
6.2487001,52,0,0
6.0181999,52,0,0
5.7336998,52,0,0
2.7616,52,1,0
5.4450998,52,0,1
5.2554998,52,0,0
4.2872,52,1,1
6.0882001,52,0,0
5.934,52,0,0
6.6886001,52,0,0
5.5145998,52,1,0
5.3916998,52,0,0
5.6462998,52,0,0
5.6259999,52,0,0
5.9656,52,1,1
5.7838001,52,1,0
5.7584,52,1,0
5.8649998,52,0,0
5.2725,52,1,0
5.5004001,52,0,0
5.1891999,52,0,1
6.0741,52,1,0
5.6891999,52,0,0
5.0250001,52,0,0
4.9649,52,0,0
5.7094002,52,0,0
5.7181001,52,1,0
5.7832999,52,0,0
5.5946002,52,1,1
5.6957998,52,0,0
5.5956001,52,0,1
5.6687002,52,0,0
5.0068002,52,0,0
5.8822999,52,0,0
4.9267998,52,0,0
5.3808999,52,0,0
5.7108998,52,0,1
5.9914999,52,0,0
4.73,52,1,0
5.4548001,52,1,0
5.5359001,52,0,0
4.5700002,52,1,0
4.4365001,52,0,0
5.8351002,52,1,1
5.2663002,52,0,0
5.6440001,52,0,0
5.8225002,52,1,0
5.4768,52,1,1
5.9245,52,0,0
6.0907998,52,0,0
5.1202998,52,0,1
5.9671001,52,1,1
5.5556002,52,0,0
5.9521999,52,1,0
6.1564002,52,0,0
5.4266,52,0,0
6.0646,52,0,0
3.9507,52,1,0
4.8670001,52,0,0
6.0169001,52,0,0
5.6711998,52,1,0
5.6683002,52,1,0
6.6272001,52,0,0
4.7930999,52,0,0
4.9267998,52,1,0
5.9984999,52,0,0
6.1479001,52,0,1
5.1891999,52,1,0
5.9805002,52,0,0
5.395,52,1,0
4.5285001,52,1,0
5.4863,52,0,0
4.8797002,52,0,0
5.4573998,52,1,0
5.6794,52,0,0
6.3256001,52,1,1
5.7596998,52,1,0
6.2020001,52,0,0
5.5215001,52,0,0
4.8670001,52,0,0
2.1919,52,1,0
4.9267998,52,0,0
5.7153001,52,0,1
4.4552002,52,1,0
5.7094002,52,1,1
5.6090002,52,0,1
5.5799999,52,0,0
5.1090999,52,0,0
5.5816002,52,0,0
6.0609002,52,0,0
5.7715001,52,1,0
5.5956001,52,0,0
5.3544002,52,0,0
5.6554999,52,0,0
5.3892999,52,0,1
6.4222002,52,0,0
5.2932,52,0,0
5.6128001,52,0,0
5.0405998,52,0,0
5.8822999,52,1,1
5.9521999,52,0,0
5.3968,52,1,0
5.8916998,52,1,0
5.8023,52,0,0
5.0250001,52,0,0
5.9779,52,0,0
5.8431001,52,0,0
5.9984999,52,1,0
5.4303999,52,0,0
5.5351,52,0,1
5.4414001,52,0,1
4.6500001,52,0,0
4.7997999,52,0,0
4.6587,52,1,1
6.1331,52,0,0
4.9017,52,1,0
5.3808999,52,0,0
5.9412999,52,0,0
5.2096,52,0,1
6.2940001,52,0,0
5.3617001,52,0,0
5.1090999,52,0,1
4.8214002,52,0,0
6.0882001,52,0,1
5.7940998,52,0,0
5.8822999,52,0,0
5.5285001,52,0,0
5.4548001,52,0,0
4.8141999,52,1,0
6.0106001,52,0,0
5.2519002,52,1,0
5.3642998,52,0,0
5.1293998,52,1,0
5.5342002,52,0,0
4.8628998,52,1,0
5.4359999,52,0,0
5.1724,52,0,0
5.5556002,52,0,0
5.9656,52,1,1
6.1753001,52,0,0
5.9004002,52,0,0
5.7108998,52,0,0
5.5145998,52,0,1
3.2834001,52,0,1
5.0555,52,0,0
3.9583001,52,0,0
5.2679,52,0,0
6.1540999,52,0,1
5.6687002,52,0,0
4.4363999,52,0,0
5.4822001,52,0,0
4.5107999,52,0,0
5.4349999,52,0,0
4.6381998,52,0,0
5.8225002,52,1,0
6.0741,52,0,0
5.6195998,52,0,1
4.8706999,52,0,0
4.8354001,52,0,0
5.4309001,52,0,1
5.7424998,52,1,1
5.5215001,52,1,1
5.5089002,52,0,1
5.0265999,52,0,0
5.7041998,52,0,0
5.6891999,52,0,0
6.1401,52,0,0
5.2073002,52,1,0
5.4863,52,0,0
4.4488001,52,0,0
4.8214002,52,0,0
5.9805002,52,1,0
5.1757002,52,1,0
6.0858002,52,1,0
5.7951002,52,1,1
5.395,52,1,0
2.1881001,52,1,0
6.3130999,52,0,0
5.4133,52,0,0
6.1794,52,1,0
5.4180002,52,0,0
5.6238999,52,0,0
4.3937998,52,0,0
5.8431001,52,1,0
5.3916998,52,0,0
4.8713999,52,0,0
5.2062998,52,0,0
4.1392002,52,1,0
5.2873001,52,0,0
5.0106001,52,0,0
5.7516999,52,1,0
5.4863,52,0,0
5.1757002,52,0,0
4.5854998,52,0,0
5.7181001,52,1,0
5.8579001,52,1,1
5.3181,52,0,0
3.9946001,52,0,0
5.2632999,52,1,0
5.3678002,52,0,0
5.3976002,52,0,0
4.3562002,52,0,0
5.1252999,52,0,1
6.0254002,52,0,0
5.1296,52,1,0
5.9273,52,0,0
5.1686001,52,1,0
5.7181001,52,0,0
6.1163001,52,0,0
5.1199999,52,1,1
5.9092002,52,0,0
5.3692002,52,0,0
4.9190998,52,1,0
5.7198,52,1,1
5.3968,52,0,0
5.2073002,52,0,0
5.8225002,52,1,0
5.2312999,52,1,0
6.1794,52,0,1
5.4085002,52,0,0
5.7377,52,0,0
5.3808999,52,1,1
5.5317998,52,0,0
5.8225002,52,1,1
5.6208,52,0,0
6.0254002,52,0,0
3.9751,52,1,0
5.7486,52,0,0
5.6717,52,1,0
6.0009999,52,0,0
6.5324998,52,0,0
6.2940001,52,0,1
5.0763998,52,0,0
5.3871002,52,0,0
5.2591,52,0,1
5.395,52,0,0
5.3323002,52,1,1
4.7930999,52,1,1
5.3174,52,1,0
5.7108998,52,0,0
5.8655,52,1,1
4.7953,52,1,0
6.1055002,52,0,0
5.3968,52,1,0
5.2632999,52,0,0
5.7174001,52,0,0
5.5531998,52,0,0
5.8822999,52,0,0
5.4642,52,0,0
5.5773001,52,0,1
5.8916998,52,0,0
5.7909002,52,0,0
5.1524,52,0,0
5.934,52,1,1
5.8578,52,0,0
5.9656,52,1,0
5.6683002,52,1,0
5.4506001,52,0,1
5.6086001,52,0,0
5.9807,52,1,0
4.7930999,52,1,0
3.2551999,52,0,0
4.6654,52,1,0
5.8228002,52,0,0
6.5897999,52,0,0
5.5105,52,0,0
5.5602002,52,0,0
5.8579001,52,1,0
6.1101999,52,0,0
4.8669,52,1,0
5.3053002,52,0,0
4.9660001,52,0,1
4.5082998,52,0,0
5.4865999,52,0,0
5.6099,52,1,1
5.0321002,52,0,0
5.4369001,52,1,1
4.8842001,52,0,0
6.0609002,52,0,0
5.4768,52,1,0
5.9145999,52,0,0
5.9173002,52,0,1
5.395,52,0,1
5.5946002,52,1,0
5.9521999,52,0,0
6.0363002,52,1,0
5.8023,52,1,0
5.0489998,52,1,0
5.9449,52,1,1
5.9449,52,0,0
4.1086998,52,1,1
5.3968,52,0,1
6.1759,52,1,0
6.0605001,52,0,0
5.2632999,52,1,0
6.4159999,52,1,1
4.8232999,52,0,0
5.7153001,52,0,0
5.3968,52,0,0
2.4274001,52,0,0
4.7930999,52,0,1
4.8354001,52,0,0
5.901,52,0,0
4.7677999,52,0,0
5.7800002,52,0,0
6.2217002,52,0,0
5.8916998,52,1,1
6.6343999,52,0,0
5.0359998,52,1,1
5.7909002,52,0,0
5.2284002,52,1,0
5.4822001,52,0,0
5.3968,52,0,0
5.2409,52,1,1
4.8323002,52,1,0
5.7789001,52,0,0
5.2118001,52,0,0
5.7505999,52,0,0
3.4154999,52,0,0
5.3053999,52,0,0
5.5089002,52,1,0
5.6683002,52,0,0
5.7094002,52,0,0
4.8283,52,0,0
5.7904,52,0,0
4.9737,52,0,0
5.4822001,52,0,1
5.4548001,52,0,0
5.5602002,52,0,1
4.7462001,52,0,1
6.1506,52,0,0
4.7617002,52,1,0
5.7075,52,0,0
5.2409,52,0,1
5.6346998,52,1,1
4.2356,52,0,1
5.5254998,52,0,1
4.1739001,52,0,0
5.579,52,0,0
5.5686998,52,0,0
5.7094002,52,0,0
5.1522002,52,0,0
5.7181001,52,0,0
5.5686998,52,0,0
5.6999002,52,0,0
5.9656,52,0,0
5.4772,52,1,0
5.2409,52,0,0
5.4369998,52,0,0
5.6971002,52,0,1
5.3032999,52,0,1
5.5285001,52,0,0
6.0370002,52,1,0
6.0741,52,0,0
5.9580002,52,1,0
5.2800999,52,0,1
5.5602002,52,0,1
5.1499,52,0,0
5.3537002,52,0,0
5.0359998,52,0,0
4.7217999,52,0,0
5.2209001,52,1,1
4.9755998,52,1,0
5.5107002,52,0,0
4.5942001,52,1,0
4.9061999,52,0,1
5.7094002,52,1,1
6.1198001,52,0,0
5.8225002,52,0,0
5.7751999,52,1,1
5.6353998,52,1,1
5.2873001,52,1,1
4.3887,52,0,0
5.8589001,52,1,0
5.6687002,52,0,0
2.5297999,52,1,0
6.0882001,52,0,0
4.9196,52,0,0
5.3586001,52,1,1
5.4232001,52,1,0
5.7516999,52,0,0
5.3989,52,0,0
3.9851999,52,0,0
5.8111,52,1,0
5.8578,52,1,0
5.0221,52,0,0
5.2062998,52,0,0
6.2887001,52,1,0
5.322,52,0,0
5.586,52,0,1
5.7108998,52,0,0
6.4418001,52,0,0
5.7516999,52,0,0
6.4920998,52,1,1
6.0633001,52,0,1
5.2725,52,0,0
5.2832999,52,0,0
5.3188,52,0,0
5.6311998,52,0,0
4.7550998,52,1,0
5.5254998,52,0,0
4.8323002,52,1,0
5.6199002,52,0,1
4.5444002,52,0,1
5.9805002,52,0,0
5.3291998,52,0,0
3.1837001,52,1,0
4.3319001,52,0,0
5.6128001,52,0,0
5.7909002,52,0,1
5.5089002,52,0,1
5.8484001,52,0,0
5.6128001,52,0,0
5.5124002,52,1,1
5.7596998,52,0,0
4.3537002,52,0,1
5.8579001,52,0,0
5.8225002,52,0,0
5.3989,52,1,1
4.4046001,52,1,1
5.0839,52,0,0
5.3738999,52,1,1
5.9984999,52,0,0
4.5658998,52,1,0
5.5145998,52,1,0
5.4949999,52,0,1
5.7855,52,0,1
5.4762001,52,1,1
6.0581999,52,0,0
5.6778002,52,1,0
1.7918,52,1,0
5.0966001,52,1,0
5.9914999,52,0,0
5.7378998,52,0,1
5.4445,52,1,0
5.6683002,52,1,0
5.5846,52,1,1
5.6876998,52,0,0
5.2126999,52,0,0
5.1476002,52,0,0
5.2632999,52,0,1
5.4573998,52,1,1
4.8670001,52,0,0
5.1985998,52,0,0
5.3053999,52,1,1
4.9906998,52,1,0
4.9586,52,0,0
6.3021002,52,1,1
5.4889998,52,1,0
6.0458999,52,1,0
5.3966999,52,0,0
5.987,52,0,0
5.0144,52,0,0
5.8431001,52,0,0
5.6686001,52,1,1
5.0743999,52,1,0
5.6946998,52,1,0
5.987,52,1,0
5.9741001,52,0,0
4.9660001,52,0,0
4.9259,52,0,0
5.9984999,52,0,1
5.3238001,52,1,0
5.1914001,52,0,0
5.1953001,52,0,1
5.2628999,52,0,0
5.0665998,52,0,1
5.5145998,52,0,0
5.7516999,52,0,1
6.3364,52,1,0
5.4349999,52,0,1
5.6687002,52,1,0
5.9563999,52,0,0
6.1280999,52,0,0
4.8884001,52,0,0
5.8586998,52,0,0
4.9347,52,1,1
6.3994002,52,0,0
5.9972,52,1,0
5.4608002,52,0,0
5.5215001,52,0,0
5.8965998,52,0,0
5.8962998,52,1,1
5.7863998,52,0,1
4.9425001,52,0,0
5.8415999,52,0,1
5.1985998,52,1,0
5.9692998,52,1,1
5.3211002,52,0,0
5.8358998,52,0,0
5.7094002,52,0,0
5.6578999,52,1,1
6.2020001,52,1,1
5.5984998,52,0,0
5.2378001,52,1,0
2.7090001,52,1,0
5.3369999,52,0,0
5.4822001,52,1,0
5.1989999,52,1,0
5.7444,52,0,0
5.7086,52,1,1
5.2725,52,1,0
5.6683002,52,0,0
5.4091001,52,1,0
5.2378001,52,1,1
5.6090002,52,0,0
5.7293,52,0,0
5.5215001,52,0,0
3.9914,52,1,0
5.6554999,52,1,0
5.8822999,52,1,1
6.4959002,52,0,0
5.6325002,52,0,0
5.6321998,52,0,0
5.6259999,52,0,0
5.4161,52,0,0
6.5897999,52,0,0
4.8646002,52,0,1
5.6241002,52,0,0
3.5978999,52,0,0
4.9061999,52,0,1
6.2207999,52,0,0
5.4303999,52,0,0
5.5773001,52,0,0
5.8227,52,1,1
5.9914999,52,0,0
6.3853998,52,0,0
5.9001002,52,1,1
4.9754,52,0,0
5.8611999,52,1,1
4.8046999,52,1,0
4.8354001,52,0,0
6.5718002,52,0,0
5.6578999,52,0,0
5.5215001,52,0,0
5.7863998,52,1,0
5.934,52,1,0
6.1360002,52,0,0
3.9191,52,1,0
5.1623001,52,0,0
5.7897,52,1,0
5.4190001,52,0,0
5.5276999,52,0,0
4.8017998,52,0,0
5.7645001,52,0,0
4.8884001,52,0,0
6.1149001,52,1,1
5.2789001,52,1,0
5.7596998,52,0,0
5.1090999,52,0,1
5.6668,52,0,0
5.0981002,52,0,0
5.3903999,52,1,0
5.6577001,52,0,0
6.0609002,52,0,0
6.2516999,52,0,0
5.0977998,52,0,0
6.2516999,52,0,0
2.6242001,52,1,0
5.8579001,52,0,0
6.0897002,52,0,0
5.3857999,52,0,0
5.1355,52,0,0
5.9245,52,1,1
5.9045,52,0,0
5.2066998,52,0,0
5.204,52,0,0
5.5773001,52,1,0
5.8965998,52,0,0
3.9284999,52,0,0
5.8133998,52,0,1
5.4612999,52,0,0
3.8768001,52,1,0
5.3330998,52,1,0
5.3527002,52,0,1
5.9562998,52,1,1
5.4303999,52,0,0
5.9521999,52,0,0
5.8133998,52,0,1
5.6462998,52,1,0
5.395,52,0,0
5.3762002,52,0,1
4.0999999,52,0,0
5.5348001,52,0,0
5.6199002,52,0,0
4.9924002,52,0,0
5.1733999,52,0,1
5.6217999,52,1,0
5.9656,52,0,0
4.9267998,52,0,0
5.6714001,52,1,1
5.4096999,52,0,0
6.5078001,52,1,0
3.9946001,52,0,1
4.7670999,52,1,1
5.6683002,52,1,0
5.4949999,52,0,0
5.4171,52,0,0
5.7302999,52,0,0
4.6595998,52,1,0
5.4863,52,1,0
5.0493002,52,0,0
5.3968,52,1,1
5.1891999,52,1,0
5.8133998,52,0,0
4.9786,52,0,0
6.3091998,52,0,0
5.1820002,52,1,0
5.2591,52,1,1
5.1424999,52,1,1
5.3808999,52,0,0
5.3189998,52,0,1
5.0359998,52,0,1
5.5816002,52,0,0
6.3821001,52,1,1
5.2177,52,0,0
5.0977998,52,0,1
5.5089002,52,1,0
4.7979999,52,0,0
5.7695999,52,0,0
5.7596998,52,0,0
5.2111001,52,0,0
6.0384002,52,0,0
4.7097001,52,0,0
5.9878001,52,0,0
6.0591998,52,0,0
5.2591,52,0,0
5.8792,52,1,0
5.8415999,52,1,0
5.6199002,52,0,0
5.8793998,52,0,0
5.9805002,52,0,0
6.3601999,52,1,1
5.6781998,52,0,1
5.3285999,52,1,0
4.7874999,52,0,0
5.1718998,52,0,1
5.9004002,52,0,1
4.2420998,52,0,0
4.7449002,52,0,0
4.9196,52,0,0
5.3976002,52,0,0
6.0152001,52,0,1
5.8415999,52,0,1
5.2248998,52,0,0
5.6995001,52,0,0
6.2516999,52,1,0
5.6574001,52,1,0
6.1198001,52,0,0
5.8836002,52,1,0
5.9741001,52,0,0
4.8214002,52,0,0
5.0250001,52,1,0
5.3323002,52,0,0
5.0177002,52,0,1
4.5836,52,0,0
5.3250999,52,0,0
5.3238001,52,0,0
5.8578,52,0,0
5.4414001,52,0,0
4.3755999,52,1,1
5.8916998,52,0,0
5.7164998,52,0,0
5.3006001,52,0,0
6.3617001,52,1,0
5.0321002,52,0,0
5.4531999,52,0,0
5.3544002,52,1,0
5.6623001,52,1,0
4.9015002,52,1,0
5.7516999,52,0,0
4.6877999,52,0,0
5.5727,52,0,0
4.6480999,52,0,0
4.2993002,52,0,0
5.7677002,52,0,0
5.7462001,52,0,0
5.4573998,52,1,0
5.1068001,52,1,0
5.4949999,52,0,1
5.1886001,52,0,0
6.0293002,52,1,0
6.0629001,52,0,0
5.1686001,52,0,1
5.3209,52,0,0
3.9583001,52,0,0
5.4863,52,0,1
4.8670001,52,0,0
5.4863,52,1,1
6.0458999,52,1,0
5.0837998,52,0,0
6.1055999,52,0,0
6.1448002,52,0,0
4.9917002,52,0,0
5.9004002,52,0,0
5.3916998,52,0,1
5.9984999,52,0,0
5.1019001,52,0,0
5.3614001,52,0,0
6.0644999,52,0,0
5.0359998,52,0,0
5.0591998,52,1,0
4.7837,52,1,1
5.7832999,52,0,0
5.6686001,52,0,0
5.5331001,52,0,1
5.4867001,52,1,0
5.7486,52,1,0
5.0250001,52,1,0
5.9776001,52,0,0
4.8274999,52,0,0
5.3614001,52,1,1
5.8431001,52,1,0
4.2729001,52,1,1
4.8818998,52,1,1
5.9317002,52,1,0
2.7224,52,0,0
2.7224,52,0,0
5.8285999,52,0,0
5.7181001,52,0,0
5.6433001,52,0,0
5.7108998,52,1,1
6.3395,52,0,0
5.4891,52,1,1
3.0297,52,0,0
6.1236,52,0,0
5.934,52,0,0
5.1090999,52,0,0
5.8228998,52,0,0
6.4288001,52,0,0
5.2983999,52,1,0
5.2073002,52,0,0
5.5285001,52,0,0
5.5289998,52,0,1
5.4632001,52,0,0
5.6687002,52,0,0
5.4171,52,0,0
5.4696999,52,1,1
5.8428001,52,0,0
6.1015,52,1,0
5.1332002,52,0,0
5.9001002,52,0,0
5.5714998,52,0,0
5.6199002,52,0,0
-1.1481,52,0,1
6.092,52,1,0
6.1795998,52,0,0
4.4365001,52,0,1
5.7149,52,0,1
5.5556002,52,1,0
5.586,52,1,1
5.4731002,52,1,0
1.8142999,52,1,0
5.4772,52,0,0
5.3808999,52,1,1
5.9656,52,0,0
5.2427001,52,0,0
5.8415999,52,1,0
5.2279,52,1,1
4.6859002,52,0,0
5.8133998,52,0,0
6.0741,52,0,0
5.6645999,52,0,0
6.2217002,52,1,0
5.8225002,52,0,0
5.836,52,1,1
4.9812999,52,1,0
5.4524999,52,1,0
4.6392999,52,1,0
5.3544002,52,0,0
4.6438999,52,0,0
5.3825002,52,0,0
5.7832999,52,0,0
4.8755002,52,0,0
5.3614001,52,1,0
6.1236,52,0,0
5.5833001,52,0,0
5.4548001,52,1,0
5.5602002,52,1,0
5.9001002,52,0,0
6.0458999,52,0,0
5.2584,52,0,1
5.4986,52,1,1
5.5816002,52,1,0
5.7575998,52,0,0
5.6199002,52,0,0
5.7516999,52,0,0
5.9245,52,0,0
6.4893999,52,0,0
6.4447999,52,0,0
5.8541999,52,0,0
5.4499002,52,0,0
6.0741,52,0,0
5.5946002,52,0,0
6.4418001,52,1,0
5.2927999,52,1,0
5.8133998,52,1,1
5.8133998,52,1,1
5.5816002,52,0,0
5.5816002,52,0,0
5.4772,52,1,1
5.5742998,52,0,0
5.2775002,52,1,1
5.0384002,52,0,0
6.5289998,52,0,1
6.0360999,52,0,0
4.6092,52,0,0
3.6912999,52,0,1
4.1187,52,0,0
6.5218,52,0,1
5.6613002,52,0,0
6.1638999,52,0,0
5.6238999,52,0,0
4.7783999,52,0,0
6.6462998,52,0,0
5.3719001,52,0,0
5.4863,52,1,0
4.6964998,52,1,1
5.3323002,52,0,0
5.2242999,52,0,0
5.3339,52,1,0
5.8431001,52,1,0
6.1989999,52,0,0
5.2034998,52,0,0
6.4113002,52,0,0
5.8769999,52,0,1
5.6191001,52,0,0
6.1704001,52,1,0
2.7952001,52,1,1
5.0144,52,0,1
5.8023,52,0,0
6.1652002,52,0,0
5.3976002,52,0,0
5.5602002,52,0,0
2.8913,52,0,0
4.8731999,52,1,0
6.0882001,52,0,0
5.8920999,52,1,0
5.5995998,52,1,0
3.5404999,52,0,0
6.0637002,52,1,0
5.493,52,1,0
5.7909002,52,1,0
5.2967,52,0,0
5.5015001,52,0,0
5.4596,52,0,0
4.8745999,52,0,0
6.4562001,52,1,1
5.6090002,52,0,1
6.0395002,52,0,0
5.6724,52,1,1
5.1658001,52,1,0
4.4282999,52,0,0
4.6742001,52,0,0
5.0917001,52,1,0
4.5496001,52,0,0
5.3808999,52,0,0
4.5700002,52,0,0
4.9622998,52,1,1
5.9473,52,0,0
5.2213998,52,0,0
5.3376002,52,1,1
5.1985998,52,0,0
4.7946,52,0,1
4.8634,52,0,0
4.8214002,52,1,0
5.7361999,52,0,1
4.7823,52,0,1
3.2168,52,0,1
6.0493999,52,0,0
5.4548001,52,0,0
5.4232001,52,0,0
5.2632999,52,0,0
4.2698998,52,1,0
5.5602002,52,1,0
5.2247,52,1,0
5.5285001,52,0,0
5.1820002,52,0,0
6.2076998,52,0,0
4.9099998,52,0,1
5.7181001,52,1,1
5.0221,52,0,1
5.6199002,52,0,0
4.7206001,52,0,0
5.9245,52,0,1
5.8133998,52,0,0
5.4303999,52,0,0
4.6725001,52,1,0
4.8745999,52,0,0
5.0555,52,0,1
5.3541999,52,0,0
5.6844001,52,0,0
6.4025998,52,0,0
5.3323002,52,1,1
6.1368999,52,0,0
5.9317002,52,1,0
5.4232001,52,0,0
4.6278,52,0,0
5.8023,52,0,0
4.9061999,52,0,0
5.9412999,52,1,1
5.5602002,52,0,0
5.5242,52,0,0
4.9977002,52,0,0
5.7486,52,1,0
4.9493999,52,0,0
5.5496998,52,1,0
5.8578,52,1,0
2.572,52,0,1
4.2823,52,1,1
5.1064,52,0,0
5.4772,52,0,0
5.6891999,52,0,0
5.8228998,52,0,0
5.7153001,52,0,0
5.8227,52,0,0
4.8670001,52,0,0
6.2925,52,0,0
3.1781001,52,0,0
5.7909002,52,1,0
5.6128001,52,0,0
4.7617002,52,0,0
5.4303999,52,0,0
5.8225002,52,0,0
5.4275999,52,1,1
5.5285001,52,1,0
5.2202001,52,1,0
5.8285999,52,0,0
5.6199002,52,0,0
5.0493002,52,0,0
6.1068001,52,0,0
.87550002,52,0,0
6.1103001,52,1,0
5.3968,52,0,0
5.4408002,52,1,0
5.0752001,52,0,0
5.7631998,52,1,0
5.9036999,52,0,1
5.7905998,52,0,0
5.5625,52,0,0
5.6868,52,1,0
4.3638,52,0,0
5.4573998,52,0,0
5.7181001,52,1,0
5.6697998,52,0,0
4.9334002,52,0,0
5.3467002,52,0,0
5.8133998,52,1,0
5.6687002,52,0,0
6.0882001,52,1,1
5.2591,52,1,1
6.2068,52,0,1
5.2409,52,1,1
5.1738,52,1,1
5.4266,52,0,0
6.0899,52,0,0
